day	key	parameter	level	prior	revenue	impressions	learning_rate	posterior	rev_imps	max_rev_imps	rev_imps_perc	site
2018-09-12	dp_bc_p3	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bc_p3	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bc_p3	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bc_p3	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bc_p3	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bc_p3	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bc_p3	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bc_p3	intercepts	0.1500	3.0000	1075788	462.0000	0.9815	2.2173	2328.5455	2874.8140	0.8100	Home Stories A to Z
2018-09-12	dp_bc_p3	intercepts	0.2000	5.0000	1982214	807.0000	0.9815	4.6892	2456.2751	2874.8140	0.8544	Home Stories A to Z
2018-09-12	dp_bc_p3	intercepts	0.2500	12.0000	695705	242.0000	0.9815	21.1427	2874.8140	2874.8140	1.0000	Home Stories A to Z
2018-09-12	dp_bc_p3	intercepts	0.3000	60.0000	7037045	2870.0000	0.9815	53.6317	2451.9321	2874.8140	0.8529	Home Stories A to Z
2018-09-12	dp_bc_p3	intercepts	0.3500	12.0000	4339654	1784.0000	0.9815	10.7421	2432.5415	2874.8140	0.8462	Home Stories A to Z
2018-09-12	dp_bc_p3	intercepts	0.4000	5.0000	2344291	993.0000	0.9815	3.9314	2360.8167	2874.8140	0.8212	Home Stories A to Z
2018-09-12	dp_bc_p3	intercepts	0.4500	3.0000	5224042	2021.0000	0.9815	3.6456	2584.8798	2874.8140	0.8991	Home Stories A to Z
2018-09-12	dp_bc_p3	slopes	1.0500	3.0000	0	0	0.9815	2.8941	0	2544.8898	0	Home Stories A to Z
2018-09-12	dp_bc_p3	slopes	1.1000	5.0000	2832085	1155.0000	0.9815	4.7193	2452.0216	2544.8898	0.9635	Home Stories A to Z
2018-09-12	dp_bc_p3	slopes	1.1500	12.0000	3047913	1221.0000	0.9815	12.1442	2496.2432	2544.8898	0.9809	Home Stories A to Z
2018-09-12	dp_bc_p3	slopes	1.2000	60.0000	3972573	1561.0000	0.9815	61.4360	2544.8898	2544.8898	1.0000	Home Stories A to Z
2018-09-12	dp_bc_p3	slopes	1.2500	12.0000	6811786	2789.0000	0.9815	11.1183	2442.3758	2544.8898	0.9597	Home Stories A to Z
2018-09-12	dp_bc_p3	slopes	1.3000	5.0000	3891099	1579.0000	0.9815	4.8482	2464.2806	2544.8898	0.9683	Home Stories A to Z
2018-09-12	dp_bc_p3	slopes	1.3500	3.0000	2143283	874.0000	0.9815	2.8400	2452.2689	2544.8898	0.9636	Home Stories A to Z
2018-09-12	dp_bc_p4	fallbacks	0.1500	1.6361	8199538831	9551447.0000	4.5738	1.9876	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bc_p4	fallbacks	0.2000	1.5142	4981034741	5889230.0000	4.5738	1.7866	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bc_p4	fallbacks	0.2500	1.5727	5797489610	6790646.0000	4.5738	1.8981	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bc_p4	fallbacks	0.3000	89.5781	223159794911	248043570.0000	4.5738	86.8266	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bc_p4	fallbacks	0.3500	2.0633	52517212220	58374640.0000	4.5738	2.9126	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bc_p4	fallbacks	0.4000	2.0222	19190182197	21664036.0000	4.5738	2.6411	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bc_p4	fallbacks	0.4500	1.6134	7068666276	8257119.0000	4.5738	1.9474	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bc_p4	intercepts	0.1500	7.6427	677789	318.0000	1.1432	3.8444	2131.4119	2543.6101	0.8379	Home Stories A to Z
2018-09-12	dp_bc_p4	intercepts	0.2000	11.9143	3672973	1444.0000	1.1432	14.0667	2543.6101	2543.6101	1.0000	Home Stories A to Z
2018-09-12	dp_bc_p4	intercepts	0.2500	15.7573	2112915	867.0000	1.1432	14.2459	2437.0415	2543.6101	0.9581	Home Stories A to Z
2018-09-12	dp_bc_p4	intercepts	0.3000	21.0270	16055497	6459.0000	1.1432	22.2196	2485.7558	2543.6101	0.9773	Home Stories A to Z
2018-09-12	dp_bc_p4	intercepts	0.3500	13.9495	8812115	3501.0000	1.1432	15.7599	2517.0280	2543.6101	0.9895	Home Stories A to Z
2018-09-12	dp_bc_p4	intercepts	0.4000	15.3898	5885658	2416.0000	1.1432	14.4112	2436.1167	2543.6101	0.9577	Home Stories A to Z
2018-09-12	dp_bc_p4	intercepts	0.4500	14.3194	9753587	3908.0000	1.1432	15.4522	2495.8002	2543.6101	0.9812	Home Stories A to Z
2018-09-12	dp_bc_p4	slopes	1.0500	5.0843	972982	437.0000	1.1432	2.9443	2226.5034	2607.2402	0.8540	Home Stories A to Z
2018-09-12	dp_bc_p4	slopes	1.1000	8.6136	3191262	1224.0000	1.1432	10.8478	2607.2402	2607.2402	1.0000	Home Stories A to Z
2018-09-12	dp_bc_p4	slopes	1.1500	12.6355	7322046	2862.0000	1.1432	14.5169	2558.3669	2607.2402	0.9813	Home Stories A to Z
2018-09-12	dp_bc_p4	slopes	1.2000	22.5723	6906091	2695.0000	1.1432	25.8289	2562.5570	2607.2402	0.9829	Home Stories A to Z
2018-09-12	dp_bc_p4	slopes	1.2500	20.0548	13500830	5468.0000	1.1432	19.1552	2469.0618	2607.2402	0.9470	Home Stories A to Z
2018-09-12	dp_bc_p4	slopes	1.3000	17.3103	8541675	3508.0000	1.1432	15.3261	2434.9131	2607.2402	0.9339	Home Stories A to Z
2018-09-12	dp_bc_p4	slopes	1.3500	13.7292	6535648	2719.0000	1.1432	11.3808	2403.6955	2607.2402	0.9219	Home Stories A to Z
2018-09-12	dp_bc_p5	fallbacks	0.1500	1.6361	8199538831	9551447.0000	4.5738	1.9876	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bc_p5	fallbacks	0.2000	1.5142	4981034741	5889230.0000	4.5738	1.7866	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bc_p5	fallbacks	0.2500	1.5727	5797489610	6790646.0000	4.5738	1.8981	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bc_p5	fallbacks	0.3000	89.5781	223159794911	248043570.0000	4.5738	86.8266	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bc_p5	fallbacks	0.3500	2.0633	52517212220	58374640.0000	4.5738	2.9126	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bc_p5	fallbacks	0.4000	2.0222	19190182197	21664036.0000	4.5738	2.6411	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bc_p5	fallbacks	0.4500	1.6134	7068666276	8257119.0000	4.5738	1.9474	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bc_p5	intercepts	0.2000	17.5937	7606544	3042.0000	1.1619	19.6481	2500.5076	2500.5076	1.0000	Home Stories A to Z
2018-09-12	dp_bc_p5	intercepts	0.2500	19.3228	4881858	1997.0000	1.1619	18.9002	2444.5959	2500.5076	0.9776	Home Stories A to Z
2018-09-12	dp_bc_p5	intercepts	0.3000	20.0217	15795074	6610.0000	1.1619	17.7368	2389.5725	2500.5076	0.9556	Home Stories A to Z
2018-09-12	dp_bc_p5	intercepts	0.3500	20.8280	11239924	4549.0000	1.1619	21.9077	2470.8560	2500.5076	0.9881	Home Stories A to Z
2018-09-12	dp_bc_p5	intercepts	0.4000	9.6398	8189409	3332.0000	1.1619	9.9099	2457.8058	2500.5076	0.9829	Home Stories A to Z
2018-09-12	dp_bc_p5	intercepts	0.4500	6.2970	2321941	966.0000	1.1619	5.6915	2403.6656	2500.5076	0.9613	Home Stories A to Z
2018-09-12	dp_bc_p5	intercepts	0.5000	6.2970	0	0	1.1619	6.2057	0	2500.5076	0	Home Stories A to Z
2018-09-12	dp_bc_p5	slopes	1.0500	7.8515	1484009	658.0000	1.1619	5.1938	2255.3328	2515.6778	0.8965	Home Stories A to Z
2018-09-12	dp_bc_p5	slopes	1.1000	9.2647	2116145	907.0000	1.1619	7.2577	2333.1257	2515.6778	0.9274	Home Stories A to Z
2018-09-12	dp_bc_p5	slopes	1.1500	15.6773	5528232	2233.0000	1.1619	16.9905	2475.6973	2515.6778	0.9841	Home Stories A to Z
2018-09-12	dp_bc_p5	slopes	1.2000	23.7018	13532058	5582.0000	1.1619	23.1264	2424.2311	2515.6778	0.9636	Home Stories A to Z
2018-09-12	dp_bc_p5	slopes	1.2500	19.0618	10284590	4092.0000	1.1619	22.6028	2513.3407	2515.6778	0.9991	Home Stories A to Z
2018-09-12	dp_bc_p5	slopes	1.3000	15.4456	11587212	4606.0000	1.1619	18.4869	2515.6778	2515.6778	1.0000	Home Stories A to Z
2018-09-12	dp_bc_p5	slopes	1.3500	8.9973	5502504	2418.0000	1.1619	6.3420	2275.6427	2515.6778	0.9046	Home Stories A to Z
2018-09-12	dp_bc_p6	fallbacks	0.1500	1.6361	8199538831	9551447.0000	4.5738	1.9876	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bc_p6	fallbacks	0.2000	1.5142	4981034741	5889230.0000	4.5738	1.7866	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bc_p6	fallbacks	0.2500	1.5727	5797489610	6790646.0000	4.5738	1.8981	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bc_p6	fallbacks	0.3000	89.5781	223159794911	248043570.0000	4.5738	86.8266	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bc_p6	fallbacks	0.3500	2.0633	52517212220	58374640.0000	4.5738	2.9126	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bc_p6	fallbacks	0.4000	2.0222	19190182197	21664036.0000	4.5738	2.6411	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bc_p6	fallbacks	0.4500	1.6134	7068666276	8257119.0000	4.5738	1.9474	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bc_p6	intercepts	0.1500	8.4202	2791568	1229.0000	1.1243	8.2487	2271.4142	2328.1101	0.9756	Home Stories A to Z
2018-09-12	dp_bc_p6	intercepts	0.2000	13.5488	2600499	1117.0000	1.1243	14.8881	2328.1101	2328.1101	1.0000	Home Stories A to Z
2018-09-12	dp_bc_p6	intercepts	0.2500	14.3291	4429078	1915.0000	1.1243	15.4172	2312.8345	2328.1101	0.9934	Home Stories A to Z
2018-09-12	dp_bc_p6	intercepts	0.3000	17.9740	14381017	6340.0000	1.1243	17.6882	2268.2992	2328.1101	0.9743	Home Stories A to Z
2018-09-12	dp_bc_p6	intercepts	0.3500	17.4849	5864743	2610.0000	1.1243	16.1944	2247.0280	2328.1101	0.9652	Home Stories A to Z
2018-09-12	dp_bc_p6	intercepts	0.4000	16.4608	8183346	3560.0000	1.1243	17.2900	2298.6927	2328.1101	0.9874	Home Stories A to Z
2018-09-12	dp_bc_p6	intercepts	0.4500	11.7822	1468123	657.0000	1.1243	10.2734	2234.5860	2328.1101	0.9598	Home Stories A to Z
2018-09-12	dp_bc_p6	slopes	1.0000	8.3185	0	0	1.1243	8.6221	0	2355.0909	0	Home Stories A to Z
2018-09-12	dp_bc_p6	slopes	1.0500	21.8068	2141329	924.0000	1.1243	23.4522	2317.4556	2355.0909	0.9840	Home Stories A to Z
2018-09-12	dp_bc_p6	slopes	1.1000	20.8420	2239108	1068.0000	1.1243	13.6194	2096.5431	2355.0909	0.8902	Home Stories A to Z
2018-09-12	dp_bc_p6	slopes	1.1500	21.0273	2461070	1045.0000	1.1243	24.9470	2355.0909	2355.0909	1.0000	Home Stories A to Z
2018-09-12	dp_bc_p6	slopes	1.2000	16.1630	12656575	5590.0000	1.1243	16.3077	2264.1458	2355.0909	0.9614	Home Stories A to Z
2018-09-12	dp_bc_p6	slopes	1.2500	5.9212	10321897	4543.0000	1.1243	6.1180	2272.0442	2355.0909	0.9647	Home Stories A to Z
2018-09-12	dp_bc_p6	slopes	1.3000	5.9212	9898395	4258.0000	1.1243	6.9335	2324.6583	2355.0909	0.9871	Home Stories A to Z
2018-09-12	dp_bf_p1	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bf_p1	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bf_p1	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bf_p1	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p1	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p1	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bf_p1	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bf_p1	intercepts	0.1500	3.0000	9396	4.0000	0.1858	3.0220	2349.0000	2765.5714	0.8494	Home Stories A to Z
2018-09-12	dp_bf_p1	intercepts	0.2000	5.0000	18665	9.0000	0.1858	5.0367	2073.8889	2765.5714	0.7499	Home Stories A to Z
2018-09-12	dp_bf_p1	intercepts	0.2500	12.0000	0	0	0.1858	12.0882	0	2765.5714	0	Home Stories A to Z
2018-09-12	dp_bf_p1	intercepts	0.3000	60.0000	18931	10.0000	0.1858	50.8645	1893.1000	2765.5714	0.6845	Home Stories A to Z
2018-09-12	dp_bf_p1	intercepts	0.3500	12.0000	19359	7.0000	0.1858	12.0882	2765.5714	2765.5714	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p1	intercepts	0.4000	5.0000	25519	10.0000	0.1858	14.3478	2551.9000	2765.5714	0.9227	Home Stories A to Z
2018-09-12	dp_bf_p1	intercepts	0.4500	3.0000	15259	13.0000	0.1858	2.5526	1173.7692	2765.5714	0.4244	Home Stories A to Z
2018-09-12	dp_bf_p1	slopes	1.0500	3.0000	10524	6.0000	0.1858	3.0630	1754.0000	2613.9333	0.6710	Home Stories A to Z
2018-09-12	dp_bf_p1	slopes	1.1000	5.0000	14752	7.0000	0.1858	5.1050	2107.4286	2613.9333	0.8062	Home Stories A to Z
2018-09-12	dp_bf_p1	slopes	1.1500	12.0000	22156	13.0000	0.1858	12.4528	1704.3077	2613.9333	0.6520	Home Stories A to Z
2018-09-12	dp_bf_p1	slopes	1.2000	60.0000	39209	15.0000	0.1858	58.9589	2613.9333	2613.9333	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p1	slopes	1.2500	12.0000	2814	4.0000	0.1858	12.2521	703.5000	2613.9333	0.2691	Home Stories A to Z
2018-09-12	dp_bf_p1	slopes	1.3000	5.0000	17674	8.0000	0.1858	5.1050	2209.2500	2613.9333	0.8452	Home Stories A to Z
2018-09-12	dp_bf_p1	slopes	1.3500	3.0000	0	0	0.1858	3.0630	0	2613.9333	0	Home Stories A to Z
2018-09-12	dp_bf_p2	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bf_p2	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bf_p2	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bf_p2	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p2	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p2	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bf_p2	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bf_p2	intercepts	0.1500	3.0000	0	0	0.1490	2.7669	0	3335.9231	0	Home Stories A to Z
2018-09-12	dp_bf_p2	intercepts	0.2000	5.0000	1050	2.0000	0.1490	4.6115	525.0000	3335.9231	0.1574	Home Stories A to Z
2018-09-12	dp_bf_p2	intercepts	0.2500	12.0000	15026	6.0000	0.1490	11.0677	2504.3333	3335.9231	0.7507	Home Stories A to Z
2018-09-12	dp_bf_p2	intercepts	0.3000	60.0000	15194	10.0000	0.1490	52.2206	1519.4000	3335.9231	0.4555	Home Stories A to Z
2018-09-12	dp_bf_p2	intercepts	0.3500	12.0000	43367	13.0000	0.1490	21.9547	3335.9231	3335.9231	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p2	intercepts	0.4000	5.0000	120	1.0000	0.1490	4.6115	120.0000	3335.9231	0.0360	Home Stories A to Z
2018-09-12	dp_bf_p2	intercepts	0.4500	3.0000	5455	3.0000	0.1490	2.7669	1818.3333	3335.9231	0.5451	Home Stories A to Z
2018-09-12	dp_bf_p2	slopes	1.0500	3.0000	4656	2.0000	0.1490	2.8307	2328.0000	3228.2500	0.7211	Home Stories A to Z
2018-09-12	dp_bf_p2	slopes	1.1000	5.0000	9452	7.0000	0.1490	4.7179	1350.2857	3228.2500	0.4183	Home Stories A to Z
2018-09-12	dp_bf_p2	slopes	1.1500	12.0000	6675	3.0000	0.1490	11.3229	2225.0000	3228.2500	0.6892	Home Stories A to Z
2018-09-12	dp_bf_p2	slopes	1.2000	60.0000	14732	7.0000	0.1490	56.6143	2104.5714	3228.2500	0.6519	Home Stories A to Z
2018-09-12	dp_bf_p2	slopes	1.2500	12.0000	29288	11.0000	0.1490	16.9658	2662.5455	3228.2500	0.8248	Home Stories A to Z
2018-09-12	dp_bf_p2	slopes	1.3000	5.0000	12913	4.0000	0.1490	4.7179	3228.2500	3228.2500	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p2	slopes	1.3500	3.0000	2496	1.0000	0.1490	2.8307	2496.0000	3228.2500	0.7732	Home Stories A to Z
2018-09-12	dp_bf_p3	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bf_p3	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bf_p3	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bf_p3	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p3	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p3	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bf_p3	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bf_p3	intercepts	0.1500	3.0000	2203	1.0000	0.1910	2.9268	2203.0000	2203.0000	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p3	intercepts	0.2000	5.0000	7073	4.0000	0.1910	4.8779	1768.2500	2203.0000	0.8027	Home Stories A to Z
2018-09-12	dp_bf_p3	intercepts	0.2500	12.0000	0	0	0.1910	11.7071	0	2203.0000	0	Home Stories A to Z
2018-09-12	dp_bf_p3	intercepts	0.3000	60.0000	56751	38.0000	0.1910	56.4118	1493.4474	2203.0000	0.6779	Home Stories A to Z
2018-09-12	dp_bf_p3	intercepts	0.3500	12.0000	22997	12.0000	0.1910	16.2717	1916.4167	2203.0000	0.8699	Home Stories A to Z
2018-09-12	dp_bf_p3	intercepts	0.4000	5.0000	2176	1.0000	0.1910	4.8779	2176.0000	2203.0000	0.9877	Home Stories A to Z
2018-09-12	dp_bf_p3	intercepts	0.4500	3.0000	0	0	0.1910	2.9268	0	2203.0000	0	Home Stories A to Z
2018-09-12	dp_bf_p3	slopes	1.0500	3.0000	17312	11.0000	0.1910	4.2027	1573.8182	2670.5714	0.5893	Home Stories A to Z
2018-09-12	dp_bf_p3	slopes	1.1000	5.0000	17071	11.0000	0.1910	6.2170	1551.9091	2670.5714	0.5811	Home Stories A to Z
2018-09-12	dp_bf_p3	slopes	1.1500	12.0000	11740	14.0000	0.1910	10.2139	838.5714	2670.5714	0.3140	Home Stories A to Z
2018-09-12	dp_bf_p3	slopes	1.2000	60.0000	13811	8.0000	0.1910	59.5247	1726.3750	2670.5714	0.6464	Home Stories A to Z
2018-09-12	dp_bf_p3	slopes	1.2500	12.0000	12572	5.0000	0.1910	11.9049	2514.4000	2670.5714	0.9415	Home Stories A to Z
2018-09-12	dp_bf_p3	slopes	1.3000	5.0000	18694	7.0000	0.1910	4.9604	2670.5714	2670.5714	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p3	slopes	1.3500	3.0000	0	0	0.1910	2.9762	0	2670.5714	0	Home Stories A to Z
2018-09-12	dp_bf_p4	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bf_p4	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bf_p4	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bf_p4	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p4	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p4	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bf_p4	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bf_p4	intercepts	0.1500	3.0000	0	0	0.1251	3.1911	0	6500.0000	0	Home Stories A to Z
2018-09-12	dp_bf_p4	intercepts	0.2000	5.0000	19500	3.0000	0.1251	5.3184	6500.0000	6500.0000	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p4	intercepts	0.2500	12.0000	2200	1.0000	0.1251	12.7642	2200.0000	6500.0000	0.3385	Home Stories A to Z
2018-09-12	dp_bf_p4	intercepts	0.3000	60.0000	37531	10.0000	0.1251	57.4525	3753.1000	6500.0000	0.5774	Home Stories A to Z
2018-09-12	dp_bf_p4	intercepts	0.3500	12.0000	10324	5.0000	0.1251	12.7642	2064.8000	6500.0000	0.3177	Home Stories A to Z
2018-09-12	dp_bf_p4	intercepts	0.4000	5.0000	16649	6.0000	0.1251	5.3184	2774.8333	6500.0000	0.4269	Home Stories A to Z
2018-09-12	dp_bf_p4	intercepts	0.4500	3.0000	3504	1.0000	0.1251	3.1911	3504.0000	6500.0000	0.5391	Home Stories A to Z
2018-09-12	dp_bf_p4	slopes	1.0500	3.0000	0	0	0.1251	3.0000	0	5400.0000	0	Home Stories A to Z
2018-09-12	dp_bf_p4	slopes	1.1000	5.0000	5375	3.0000	0.1251	5.0000	1791.6667	5400.0000	0.3318	Home Stories A to Z
2018-09-12	dp_bf_p4	slopes	1.1500	12.0000	10800	2.0000	0.1251	12.0000	5400.0000	5400.0000	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p4	slopes	1.2000	60.0000	30753	8.0000	0.1251	60.0000	3844.1250	5400.0000	0.7119	Home Stories A to Z
2018-09-12	dp_bf_p4	slopes	1.2500	12.0000	15100	5.0000	0.1251	12.0000	3020.0000	5400.0000	0.5593	Home Stories A to Z
2018-09-12	dp_bf_p4	slopes	1.3000	5.0000	20240	6.0000	0.1251	5.0000	3373.3333	5400.0000	0.6247	Home Stories A to Z
2018-09-12	dp_bf_p4	slopes	1.3500	3.0000	7440	2.0000	0.1251	3.0000	3720.0000	5400.0000	0.6889	Home Stories A to Z
2018-09-12	dp_bf_p5	fallbacks	0.1500	3.0000	8199538831	9551447.0000	4.5738	2.2010	858.4604	899.6798	0.9542	Home Stories A to Z
2018-09-12	dp_bf_p5	fallbacks	0.2000	5.0000	4981034741	5889230.0000	4.5738	3.1972	845.7871	899.6798	0.9401	Home Stories A to Z
2018-09-12	dp_bf_p5	fallbacks	0.2500	12.0000	5797489610	6790646.0000	4.5738	8.3711	853.7464	899.6798	0.9489	Home Stories A to Z
2018-09-12	dp_bf_p5	fallbacks	0.3000	60.0000	223159794911	248043570.0000	4.5738	66.0446	899.6798	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p5	fallbacks	0.3500	12.0000	52517212220	58374640.0000	4.5738	13.2063	899.6580	899.6798	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p5	fallbacks	0.4000	5.0000	19190182197	21664036.0000	4.5738	4.8342	885.8083	899.6798	0.9846	Home Stories A to Z
2018-09-12	dp_bf_p5	fallbacks	0.4500	3.0000	7068666276	8257119.0000	4.5738	2.1456	856.0693	899.6798	0.9515	Home Stories A to Z
2018-09-12	dp_bf_p5	intercepts	0.1500	3.0000	3750	1.0000	0.1822	2.7338	3750.0000	3750.0000	1.0000	Home Stories A to Z
2018-09-12	dp_bf_p5	intercepts	0.2000	5.0000	2967	2.0000	0.1822	4.5563	1483.5000	3750.0000	0.3956	Home Stories A to Z
2018-09-12	dp_bf_p5	intercepts	0.2500	12.0000	1866	1.0000	0.1822	10.9351	1866.0000	3750.0000	0.4976	Home Stories A to Z
2018-09-12	dp_bf_p5	intercepts	0.3000	60.0000	77709	24.0000	0.1822	62.3689	3237.8750	3750.0000	0.8634	Home Stories A to Z
2018-09-12	dp_bf_p5	intercepts	0.3500	12.0000	11852	7.0000	0.1822	10.9351	1693.1429	3750.0000	0.4515	Home Stories A to Z
2018-09-12	dp_bf_p5	intercepts	0.4000	5.0000	3496	11.0000	0.1822	5.7369	317.8182	3750.0000	0.0848	Home Stories A to Z
2018-09-12	dp_bf_p5	intercepts	0.4500	3.0000	14727	5.0000	0.1822	2.7338	2945.4000	3750.0000	0.7854	Home Stories A to Z
